"Date","Time","PT08.S1.CO.","PT08.S2.NMHC.","PT08.S3.NOx.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH"
"09.05.04","6:00:00",924,774,987,1460,909,11.3,73.8,0.9848
"09.05.04","7:00:00",922,737,1050,1414,882,13.1,62.6,0.9419
"09.05.04","8:00:00",830,625,1266,1303,568,16.8,46.8,0.8881
"09.05.04","9:00:00",947,752,1068,1434,620,17.9,44.8,0.9104
"09.05.04","10:00:00",977,737,1025,1450,686,17.8,49.5,0.9986
"09.05.04","11:00:00",1025,761,1008,1476,700,18.8,46.4,0.9968
"09.05.04","12:00:00",1040,804,940,1502,780,19.3,44,0.9783
"09.05.04","13:00:00",1013,718,1041,1492,558,14.7,68.4,1.1405
"09.05.04","14:00:00",1035,755,997,1521,608,15.6,65.8,1.1577
"09.05.04","15:00:00",1086,859,892,1595,754,17.7,54,1.0826
"09.05.04","16:00:00",967,753,1048,1420,544,17.8,46.7,0.9466
"09.05.04","17:00:00",968,785,1011,1446,550,17.8,44.4,0.8967
"09.05.04","18:00:00",1004,827,972,1465,627,17.8,44.3,0.8929
"09.05.04","19:00:00",1132,981,850,1614,877,16.4,47.8,0.8851
"09.05.04","20:00:00",1121,985,833,1625,981,15.6,51.6,0.9063
"09.05.04","21:00:00",1068,917,889,1570,832,14.9,55,0.9228
"09.05.04","22:00:00",1123,937,866,1606,941,13.8,59.8,0.9398
"09.05.04","23:00:00",1101,933,845,1600,1022,13.8,62.1,0.9721
"10.05.04","0:00:00",997,835,951,1501,888,13.9,61.1,0.9656
"10.05.04","1:00:00",875,654,1172,1375,683,14.9,57.6,0.9684
"10.05.04","2:00:00",815,569,1361,1344,534,14.4,60.1,0.9797
"10.05.04","3:00:00",803,531,1462,1318,489,13.8,63.2,0.9952
"10.05.04","4:00:00",829,570,1304,1357,562,14.2,62.9,1.0136
"10.05.04","5:00:00",867,625,1213,1385,652,14,63.8,1.0167
"10.05.04","6:00:00",1118,970,837,1705,1019,13.4,67.4,1.0292
"10.05.04","7:00:00",1632,1587,523,2459,1678,14.7,62.3,1.0351
"10.05.04","8:00:00",1598,1668,490,2617,1749,16,57.3,1.0342
"10.05.04","9:00:00",1378,1303,633,2051,1494,17.8,51.1,1.0362
"10.05.04","10:00:00",1132,1096,731,1808,1186,20,45,1.0379
"10.05.04","11:00:00",1108,1040,767,1748,1051,20.3,44.1,1.0392
"10.05.04","12:00:00",1131,1097,735,1797,1027,20.7,42.4,1.0248
"10.05.04","13:00:00",1105,1080,751,1758,981,20.8,40.6,0.9888
"10.05.04","14:00:00",1120,1096,753,1767,976,21.5,39.7,1.0042
"10.05.04","15:00:00",1100,1108,800,1731,932,25,30.1,0.9394
"10.05.04","16:00:00",1098,1124,810,1716,871,25.2,29.7,0.9371
"10.05.04","17:00:00",1137,1234,749,1824,990,23.4,32,0.91
"10.05.04","18:00:00",1267,1352,651,1961,1196,21,37.8,0.9298
"10.05.04","19:00:00",1319,1413,597,2050,1329,19.2,45.7,1.0084
"10.05.04","20:00:00",1160,1189,698,1824,1151,17.7,50.9,1.0232
"10.05.04","21:00:00",1084,1063,775,1703,1031,16.8,53.6,1.0167
"10.05.04","22:00:00",1025,963,842,1621,917,15.8,56.2,1.0033
"10.05.04","23:00:00",953,830,986,1521,860,16,56.5,1.0166
"11.05.04","0:00:00",959,812,961,1518,910,14.2,64.1,1.0346
"11.05.04","1:00:00",834,637,1187,1362,699,15,59.8,1.0142
"11.05.04","2:00:00",787,549,1366,1317,596,14.3,61.9,1.0031
"11.05.04","3:00:00",799,555,1327,1320,643,12.8,66,0.969
"11.05.04","4:00:00",807,571,1305,1335,704,11.4,70.5,0.9484
"11.05.04","5:00:00",866,686,1135,1405,741,12,68,0.9547
"11.05.04","6:00:00",1035,917,882,1606,968,11.3,70.4,0.9443
"11.05.04","7:00:00",1469,1491,555,2301,1561,12.7,65.6,0.962
"11.05.04","8:00:00",1553,1575,508,2423,1779,14.5,59.8,0.9795
"11.05.04","9:00:00",1513,1455,554,2182,1822,17.5,49.8,0.9877
"11.05.04","10:00:00",1395,1368,605,2032,1675,21.9,35.2,0.9128
"11.05.04","11:00:00",1209,1248,712,1891,1295,23.5,29.5,0.8435
"11.05.04","12:00:00",1142,1115,776,1735,1091,24.3,29.8,0.8926
"11.05.04","13:00:00",1140,1129,765,1728,1023,23.8,31.7,0.9212
"11.05.04","14:00:00",1105,1035,826,1643,877,24.2,31.2,0.9257
"11.05.04","15:00:00",1131,1058,824,1664,931,26.5,27.2,0.9282
"11.05.04","16:00:00",1162,1064,832,1675,913,25.7,28.4,0.9248
"11.05.04","17:00:00",1336,1326,674,1923,1255,26.3,27.5,0.9306
"11.05.04","18:00:00",1533,1549,573,2233,1571,24.4,31.6,0.9545
"11.05.04","19:00:00",1650,1649,528,2345,1779,23.1,35.3,0.9845
"11.05.04","20:00:00",1535,1458,568,2120,1735,21.1,40.2,0.997
"11.05.04","21:00:00",1382,1243,632,1941,1511,19.2,52.3,1.1516
"11.05.04","22:00:00",1335,1122,673,1840,1424,18.1,58.7,1.2072
"11.05.04","23:00:00",1267,1064,706,1766,1348,17.3,58.8,1.1494
"12.05.04","0:00:00",1122,926,805,1619,1174,16.9,58.8,1.125
"12.05.04","1:00:00",986,771,964,1518,947,17.6,57.6,1.1484
"12.05.04","2:00:00",966,744,967,1511,935,15.6,63.9,1.1287
"12.05.04","3:00:00",919,661,1089,1468,838,14.9,65.7,1.1073
"12.05.04","4:00:00",872,632,1132,1403,768,15.6,62.2,1.0961
"12.05.04","5:00:00",967,749,996,1517,881,14,68.3,1.0884
"12.05.04","6:00:00",1152,964,800,1705,1096,14.5,65.7,1.0804
"12.05.04","7:00:00",1500,1393,560,2163,1495,15.5,62.2,1.0875
"12.05.04","8:00:00",1754,1716,452,2667,1895,17,56.8,1.0909
"12.05.04","9:00:00",1558,1469,525,2281,1758,18.8,52.4,1.1285
"12.05.04","10:00:00",1446,1350,568,2140,1630,19.7,51.9,1.1796
"12.05.04","11:00:00",1349,1236,627,1964,1530,20.9,44.6,1.0872
"12.05.04","12:00:00",1452,1371,576,2138,1622,21.9,43.3,1.1265
"12.05.04","13:00:00",1676,1534,496,2413,1828,20.4,55.7,1.3205
"12.05.04","14:00:00",1327,1139,658,1894,1323,17.4,67,1.325
"12.05.04","15:00:00",1248,1072,713,1797,1188,17.1,64,1.2413
"12.05.04","16:00:00",1250,1074,724,1806,1166,17.3,61.1,1.1957
"12.05.04","17:00:00",1222,1084,727,1797,1108,17.7,56.3,1.13
"12.05.04","18:00:00",1159,1097,748,1709,995,17.4,48.6,0.9559
"12.05.04","19:00:00",1192,1143,740,1767,1108,17.6,43.7,0.8698
"12.05.04","20:00:00",1074,954,846,1570,956,16.7,47.2,0.892
"12.05.04","21:00:00",984,851,959,1452,817,16.8,45.6,0.8636
"12.05.04","22:00:00",970,773,1026,1425,658,16.1,52,0.946
"12.05.04","23:00:00",987,800,989,1462,658,15.5,57.1,0.996
"13.05.04","0:00:00",1003,836,949,1455,748,16.2,50.2,0.9156
"13.05.04","1:00:00",933,747,1045,1405,569,16.4,50.5,0.938
"13.05.04","2:00:00",859,620,1201,1316,445,16.2,52.8,0.9626
"13.05.04","3:00:00",815,538,1412,1272,379,16,53.7,0.9723
"13.05.04","4:00:00",792,501,1554,1252,354,16.2,53,0.9672
"13.05.04","5:00:00",835,560,1409,1317,407,16.2,53.7,0.9799
"13.05.04","6:00:00",975,736,1069,1459,611,15.9,55.3,0.991
"13.05.04","7:00:00",1133,957,815,1652,944,16.2,55.6,1.0151
"13.05.04","8:00:00",1347,1237,645,1984,1328,16,59.3,1.0711
"13.05.04","9:00:00",1122,1000,783,1663,1085,16.6,55.6,1.042
"13.05.04","10:00:00",1152,1014,774,1714,1139,17.4,51.8,1.022
"13.05.04","11:00:00",1020,866,907,1554,799,17.6,49.7,0.9944
"13.05.04","12:00:00",1066,927,846,1608,804,17.2,52.8,1.0236
"13.05.04","13:00:00",1105,1016,789,1736,930,18.2,49.6,1.0268
"13.05.04","14:00:00",1056,894,891,1576,771,19.5,45,1.0114
"13.05.04","15:00:00",1084,970,818,1626,845,19.5,45.5,1.0189
"13.05.04","16:00:00",1288,1191,691,1910,1192,19.8,44.3,1.0104
"13.05.04","17:00:00",1390,1368,605,2092,1494,20.3,43.1,1.0114
"13.05.04","18:00:00",1374,1303,636,2036,1457,20.3,44.4,1.0457
"13.05.04","19:00:00",1378,1342,612,2076,1489,19.8,47.9,1.092
"13.05.04","20:00:00",1428,1329,594,2102,1602,19.1,52.3,1.1486
"13.05.04","21:00:00",1336,1176,656,1891,1468,18.2,54.7,1.1336
"13.05.04","22:00:00",1234,1049,746,1733,1274,17.8,55,1.1097
"13.05.04","23:00:00",1300,1221,648,1946,1401,17.5,56.4,1.1175
"14.05.04","0:00:00",1246,1150,654,1873,1354,17.3,57.8,1.1298
"14.05.04","1:00:00",1141,1017,740,1690,1188,16.8,57.5,1.0912
"14.05.04","2:00:00",1014,853,883,1538,975,16.3,57,1.0484
"14.05.04","3:00:00",938,769,978,1463,816,16.2,56.3,1.0262
"14.05.04","4:00:00",988,814,908,1512,921,15.5,59.9,1.0498
"14.05.04","5:00:00",983,833,894,1524,1012,16,58.3,1.0481
"14.05.04","6:00:00",1033,917,882,1617,905,17.2,52.3,1.0169
"14.05.04","7:00:00",1388,1372,601,2105,1449,18.5,49.4,1.0397
"14.05.04","8:00:00",1512,1530,527,2326,1725,20,45.6,1.0524
"14.05.04","9:00:00",1148,1104,723,1713,1301,21,37.9,0.9313
"14.05.04","10:00:00",1095,1019,815,1618,1181,22.8,32.4,0.887
"14.05.04","11:00:00",987,979,923,1515,962,25.5,25.6,0.8218
"14.05.04","12:00:00",984,998,905,1523,862,25.9,23.6,0.7771
"14.05.04","13:00:00",1072,1084,843,1622,1017,27.7,20.8,0.7599
"14.05.04","14:00:00",1048,1068,869,1573,993,27.1,21.6,0.7618
"14.05.04","15:00:00",1042,1029,907,1540,879,28.4,20.2,0.7697
"14.05.04","16:00:00",1113,1086,882,1584,926,28.1,21.9,0.8184
"14.05.04","17:00:00",1146,1145,836,1647,1011,27.6,22.3,0.8116
"14.05.04","18:00:00",1239,1272,748,1790,1380,25.2,24.3,0.7671
"14.05.04","19:00:00",1302,1346,706,1880,1698,24.6,25.1,0.7636
"14.05.04","20:00:00",1181,1183,792,1711,1432,23.1,27.2,0.7575
"14.05.04","21:00:00",1068,1037,869,1567,1217,22,28.6,0.7483
"14.05.04","22:00:00",1135,1065,803,1630,1317,20.8,34.5,0.8365
"14.05.04","23:00:00",1121,992,844,1505,1255,20.4,35.3,0.8352
"15.05.04","0:00:00",1131,965,843,1520,1223,19.1,38.3,0.8381
"15.05.04","1:00:00",947,798,964,1395,930,18,40.5,0.8271
"15.05.04","2:00:00",935,786,964,1389,954,17.4,43.4,0.8553
"15.05.04","3:00:00",941,792,975,1397,889,14.8,50.6,0.8489
"15.05.04","4:00:00",867,734,1043,1324,808,14.6,51.4,0.8489
"15.05.04","5:00:00",839,638,1171,1271,643,15.7,46.9,0.8329
"15.05.04","6:00:00",873,704,1091,1322,756,15.3,49.7,0.8552
"15.05.04","7:00:00",1065,942,890,1576,1067,16,47.4,0.8564
"15.05.04","8:00:00",1187,1104,727,1721,1391,17.6,43.3,0.8647
"15.05.04","9:00:00",1249,1174,712,1774,1486,20.3,37.4,0.8807
"15.05.04","10:00:00",1157,1072,802,1653,1327,23.1,30.3,0.8425
"15.05.04","11:00:00",988,924,1015,1463,835,25,24.2,0.7568
"15.05.04","12:00:00",1025,955,997,1457,834,25.6,23.5,0.7611
"15.05.04","13:00:00",997,947,998,1460,815,25.5,22.6,0.7288
"15.05.04","14:00:00",916,829,1124,1333,621,26.1,21.1,0.7023
"15.05.04","15:00:00",965,910,1056,1389,643,28.2,19.4,0.7303
"15.05.04","16:00:00",985,903,1059,1437,712,27.4,20.5,0.7379
"15.05.04","17:00:00",1026,920,1037,1455,746,26,22.7,0.7532
"15.05.04","18:00:00",1125,1016,910,1564,991,23.8,27.1,0.7858
"15.05.04","19:00:00",1159,1054,878,1603,1046,23,28.7,0.7976
"15.05.04","20:00:00",1284,1149,780,1725,1304,21.7,31.8,0.8191
"15.05.04","21:00:00",1101,986,852,1574,1100,20.9,33.2,0.8098
"15.05.04","22:00:00",1101,972,879,1552,1001,20.2,34.3,0.8017
"15.05.04","23:00:00",1183,1049,762,1594,1290,19.6,37,0.8325
"16.05.04","0:00:00",1132,996,822,1564,1205,18.1,40.9,0.8441
"16.05.04","1:00:00",998,859,919,1450,1045,17,43.3,0.8341
"16.05.04","2:00:00",911,743,1052,1370,739,16.7,43.4,0.8193
"16.05.04","3:00:00",875,721,1083,1328,683,15.9,44.7,0.8009
"16.05.04","4:00:00",808,630,1234,1256,573,15.2,45.5,0.783
"16.05.04","5:00:00",792,599,1262,1235,564,13.5,50.1,0.7706
"16.05.04","6:00:00",822,581,1326,1256,602,14.2,49.9,0.8025
"16.05.04","7:00:00",918,721,1069,1353,785,13.8,51.4,0.8059
"16.05.04","8:00:00",975,774,1001,1393,878,16.3,45.1,0.8286
"16.05.04","9:00:00",1047,908,913,1458,981,19.2,35.4,0.7812
"16.05.04","10:00:00",1053,970,930,1473,991,25.5,21.1,0.677
"16.05.04","11:00:00",1017,897,1013,1400,780,28.2,19,0.7164
"16.05.04","12:00:00",1021,889,1022,1405,684,29.5,19.8,0.8013
"16.05.04","13:00:00",941,753,1173,1311,468,30.6,19.4,0.8348
"16.05.04","14:00:00",991,776,1122,1375,468,29.9,22,0.9181
"16.05.04","15:00:00",1117,862,995,1476,530,31.5,21.9,0.997
"16.05.04","16:00:00",1217,947,887,1566,648,31.2,24.6,1.0987
"16.05.04","17:00:00",1248,982,880,1617,746,30.4,26.5,1.1347
"16.05.04","18:00:00",1242,973,856,1632,819,26.8,33.5,1.1602
"16.05.04","19:00:00",1403,1151,747,1820,1125,25.5,37.4,1.1995
"16.05.04","20:00:00",1238,999,833,1648,1013,23.7,39.4,1.1381
"16.05.04","21:00:00",1093,858,975,1495,816,22.9,37,1.0197
"16.05.04","22:00:00",1034,805,1030,1416,750,20.8,36.3,0.8775
"16.05.04","23:00:00",934,795,1098,1328,673,20.3,28.5,0.6686
"17.05.04","0:00:00",913,785,1110,1273,692,19.6,26.5,0.5974
"17.05.04","1:00:00",835,691,1265,1182,517,19.1,25.9,0.5673
"17.05.04","2:00:00",773,568,1474,1113,392,18.4,27.6,0.5799
"17.05.04","3:00:00",771,533,1566,1110,360,17.4,30.2,0.5945
"17.05.04","4:00:00",805,534,1454,1112,409,16.3,34.1,0.6257
"17.05.04","5:00:00",930,684,1059,1220,779,15.8,36.5,0.6535
"17.05.04","6:00:00",1009,859,944,1420,1016,16,38.1,0.6879
"17.05.04","7:00:00",1196,1131,775,1675,1243,17.6,35,0.6965
"17.05.04","8:00:00",1010,937,945,1444,949,18.5,31.2,0.6611
"17.05.04","9:00:00",990,924,974,1404,861,19.8,28.5,0.652
"17.05.04","10:00:00",988,918,1007,1393,850,22.3,24.1,0.6394
"17.05.04","11:00:00",979,910,1028,1396,788,24.2,21.7,0.6451
"17.05.04","12:00:00",1029,983,950,1470,879,25.1,20.8,0.6516
"17.05.04","13:00:00",984,945,990,1423,747,25.8,19.5,0.6392
"17.05.04","14:00:00",985,919,1028,1387,700,26.3,18.9,0.6344
"17.05.04","15:00:00",981,886,1054,1363,695,25.8,18.6,0.608
"17.05.04","16:00:00",1020,941,1016,1425,756,25.7,19.4,0.6304
"17.05.04","17:00:00",1106,1097,902,1552,941,26.7,17.1,0.5909
"17.05.04","18:00:00",1153,1168,842,1644,1021,24.3,19.8,0.5933
"17.05.04","19:00:00",1215,1234,796,1735,1167,23.5,20.8,0.5937
"17.05.04","20:00:00",1094,1072,888,1545,1105,22,24,0.6263
"17.05.04","21:00:00",944,832,1072,1350,712,21.1,26.2,0.6481
"17.05.04","22:00:00",964,861,1014,1398,735,20.9,28.8,0.7014
"17.05.04","23:00:00",1003,872,988,1439,851,20.2,31.2,0.7304
"18.05.04","0:00:00",914,774,1091,1323,706,20,31.5,0.7262
"18.05.04","1:00:00",839,609,1276,1286,643,20.8,32.3,0.7813
"18.05.04","2:00:00",830,582,1310,1264,608,20,34.5,0.7954
"18.05.04","3:00:00",812,521,1413,1233,469,21.2,32.9,0.8178
"18.05.04","4:00:00",832,547,1320,1254,469,18.3,40,0.8345
"18.05.04","5:00:00",903,656,1155,1361,618,17,44.6,0.8593
"18.05.04","6:00:00",1022,825,931,1487,931,17.1,45.3,0.8784
"18.05.04","7:00:00",1378,1277,628,1970,1519,17.1,46.5,0.901
"18.05.04","8:00:00",1745,1748,484,2605,2054,18.8,39.7,0.8547
"18.05.04","9:00:00",1326,1137,719,1760,1550,20.3,38.1,0.8946
"18.05.04","10:00:00",1215,1062,794,1650,1381,25.3,27,0.8565
"18.05.04","11:00:00",1138,1015,854,1604,1115,27.4,22.8,0.8219
"18.05.04","12:00:00",1244,1162,765,1735,1189,30,20,0.8338
"18.05.04","13:00:00",1261,1210,736,1769,1200,30.9,19.1,0.8394
"18.05.04","14:00:00",1182,1066,818,1663,965,30.6,20.2,0.8719
"18.05.04","15:00:00",1208,1111,783,1653,1018,32.2,18.9,0.8964
"18.05.04","16:00:00",1158,981,862,1573,775,31.7,19.5,0.8981
"18.05.04","17:00:00",1346,1278,701,1873,1193,30.9,20.5,0.8996
"18.05.04","18:00:00",1443,1371,664,1988,1425,27.5,24.7,0.8899
"18.05.04","19:00:00",1440,1443,635,2068,1594,25.8,27,0.8821
"18.05.04","20:00:00",1232,1173,751,1750,1284,23.7,30,0.8633
"18.05.04","21:00:00",1159,1061,812,1648,1174,22.2,33.4,0.8806
"18.05.04","22:00:00",1081,929,910,1518,937,21.1,36.5,0.9019
"18.05.04","23:00:00",1083,911,883,1507,985,20.2,38.6,0.9016
"19.05.04","0:00:00",1069,887,859,1542,1041,19.3,43,0.9535
"19.05.04","1:00:00",940,724,1012,1407,867,19.2,43.6,0.9591
"19.05.04","2:00:00",901,653,1094,1367,822,18.4,45.7,0.9599
"19.05.04","3:00:00",848,571,1224,1297,624,18.7,44.3,0.9453
"19.05.04","4:00:00",846,598,1211,1332,669,16.3,51.4,0.9468
"19.05.04","5:00:00",848,598,1219,1318,628,17,49.2,0.9459
"19.05.04","6:00:00",980,800,983,1462,810,16.4,52.1,0.9612
"19.05.04","7:00:00",1408,1321,618,2044,1495,16.4,53.4,0.9863
"19.05.04","8:00:00",1716,1701,490,2545,2018,18.6,46.8,0.99
"19.05.04","9:00:00",1475,1351,625,2006,1696,21,41.1,1.0104
"19.05.04","10:00:00",1262,1096,772,1711,1340,26.4,28.9,0.9785
"19.05.04","11:00:00",1156,1034,813,1640,1123,27.7,26.3,0.9652
"19.05.04","12:00:00",1192,1097,796,1688,971,30.1,22.1,0.9281
"19.05.04","13:00:00",1233,1154,746,1740,1000,31,22.9,1.0144
"19.05.04","14:00:00",1208,1083,792,1702,891,31,22.6,1.0012
"19.05.04","15:00:00",1215,1116,784,1715,852,31.6,21,0.959
"19.05.04","16:00:00",1251,1165,747,1774,975,30.4,24.7,1.0526
"19.05.04","17:00:00",1358,1278,689,1899,1192,28.8,26.3,1.0271
"19.05.04","18:00:00",1379,1349,645,1961,1373,26.4,30.1,1.0204
"19.05.04","19:00:00",1379,1326,659,1961,1307,24.7,31.5,0.9672
"19.05.04","20:00:00",1373,1252,670,1889,1325,22.9,36.5,1.0083
"19.05.04","21:00:00",1197,950,823,1592,918,20.8,41.8,1.0155
"19.05.04","22:00:00",1238,940,815,1622,877,19.7,47.1,1.0666
"19.05.04","23:00:00",1255,963,781,1665,1024,18.9,52.2,1.1313
"20.05.04","0:00:00",1164,908,821,1574,1019,18.5,50.1,1.0539
"20.05.04","1:00:00",1046,803,900,1490,823,18,53,1.0832
"20.05.04","2:00:00",956,661,1043,1398,701,18.4,51.7,1.0819
"20.05.04","3:00:00",885,565,1217,1329,542,19.8,46.2,1.056
"20.05.04","4:00:00",877,549,1265,1317,463,19.6,47.7,1.0736
"20.05.04","5:00:00",925,609,1168,1363,533,17.3,54.1,1.0582
"20.05.04","6:00:00",1086,837,885,1553,906,15.8,59,1.0495
"20.05.04","7:00:00",1490,1286,593,2053,1447,16.6,55.9,1.0486
"20.05.04","8:00:00",1763,1617,489,2503,1835,18.7,52.8,1.1279
"20.05.04","9:00:00",1462,1242,637,1961,1552,20.7,46.4,1.1227
"20.05.04","10:00:00",1232,1062,787,1707,1092,26.1,30,0.9972
"20.05.04","11:00:00",1239,1067,779,1702,1071,28.6,25.8,0.9989
"20.05.04","12:00:00",1218,1051,796,1689,881,30.3,23.3,0.9869
"20.05.04","13:00:00",1235,1094,756,1729,907,31.3,22.3,1.0043
"20.05.04","14:00:00",1196,1061,791,1649,899,31.1,22.3,0.9888
"20.05.04","15:00:00",1288,1179,717,1799,1074,32.4,20.4,0.9732
"20.05.04","16:00:00",1248,1108,772,1701,969,32.6,19.3,0.935
"20.05.04","17:00:00",1401,1342,663,1959,1267,31.2,20.3,0.9064
"20.05.04","18:00:00",1401,1396,645,2009,1402,27.7,24.8,0.9106
"20.05.04","19:00:00",1444,1354,655,1956,1437,25.7,27.9,0.908
"20.05.04","20:00:00",1379,1312,683,1870,1382,24.1,29.9,0.8879
"20.05.04","21:00:00",1251,1097,771,1680,1280,22.2,34.4,0.9072
"20.05.04","22:00:00",1269,1077,773,1706,1250,20.7,38,0.9149
"20.05.04","23:00:00",1242,1060,745,1693,1359,20.2,42.8,0.9983
"21.05.04","0:00:00",1045,850,889,1506,1102,20.5,42,1.0004
"21.05.04","1:00:00",937,698,1039,1382,768,20.1,42,0.9763
"21.05.04","2:00:00",875,622,1167,1331,656,20,41.5,0.9571
"21.05.04","3:00:00",889,633,1123,1344,683,16.3,51.6,0.9461
"21.05.04","4:00:00",888,640,1089,1330,670,16.5,50.2,0.932
"21.05.04","5:00:00",881,624,1135,1319,656,16.4,50.2,0.931
"21.05.04","6:00:00",998,856,894,1488,926,14.9,54.7,0.9203
"21.05.04","7:00:00",1517,1460,551,2205,1677,16.4,51.3,0.9474
"21.05.04","8:00:00",1522,1509,543,2275,1828,18.2,46.2,0.9575
"21.05.04","9:00:00",1417,1303,635,1964,1752,20.7,40,0.9639
"21.05.04","10:00:00",1329,1214,700,1845,1581,26.5,27,0.9217
"21.05.04","11:00:00",1203,1023,825,1622,1132,28.5,23.8,0.915
"21.05.04","12:00:00",1234,1037,788,1658,1037,29.7,23.7,0.9714
"21.05.04","13:00:00",1286,1090,750,1719,1023,31.7,21.7,0.9966
"21.05.04","14:00:00",1298,1075,749,1690,1022,31.7,21.5,0.9902
"21.05.04","15:00:00",1308,1084,757,1724,989,32.8,19.5,0.9515
"21.05.04","16:00:00",1276,1099,783,1680,925,32.5,18.6,0.8948
"21.05.04","17:00:00",1234,985,815,1572,795,30.2,22.6,0.9524
"21.05.04","18:00:00",1419,1300,670,1923,1263,27.6,25.7,0.9382
"21.05.04","19:00:00",1325,1273,716,1815,1184,25.9,24.9,0.8195
"21.05.04","20:00:00",1346,1224,715,1794,1272,23.9,29.4,0.8589
"21.05.04","21:00:00",1241,1110,772,1698,1177,22.3,32.1,0.8515
"21.05.04","22:00:00",1274,1094,771,1682,1231,20.5,35.9,0.8565
"21.05.04","23:00:00",1321,1144,732,1745,1243,19.8,37.2,0.8509
"22.05.04","0:00:00",1424,1240,662,1841,1427,19.1,41.9,0.9158
"22.05.04","1:00:00",1357,1178,674,1782,1454,17.8,46.1,0.9344
"22.05.04","2:00:00",1123,966,770,1594,1183,17.6,47.6,0.9465
"22.05.04","3:00:00",1003,820,902,1455,908,17.9,46.3,0.9394
"22.05.04","4:00:00",951,713,994,1385,821,16.9,49.8,0.9544
"22.05.04","5:00:00",941,687,1024,1374,777,15.8,53.8,0.9615
"22.05.04","6:00:00",986,745,959,1426,888,16.5,53.5,0.9928
"22.05.04","7:00:00",1153,947,795,1643,1076,17.2,52.9,1.0276
"22.05.04","8:00:00",1323,1137,696,1846,1285,19.3,48.3,1.0723
"22.05.04","9:00:00",1315,1040,743,1740,1315,20.6,47.1,1.1287
"22.05.04","10:00:00",1303,1015,777,1731,1250,23.7,40,1.153
"22.05.04","11:00:00",1238,1037,813,1698,978,25.6,32.5,1.053
"22.05.04","12:00:00",1259,1080,772,1736,1072,27.2,28.1,0.9989
"22.05.04","13:00:00",1246,1070,770,1747,1064,27.9,28.1,1.0394
"22.05.04","14:00:00",1154,912,872,1605,825,28.3,27.8,1.0539
"22.05.04","15:00:00",1237,997,800,1688,924,29.2,27,1.081
"22.05.04","16:00:00",1315,1041,773,1767,966,28.9,29.3,1.1503
"22.05.04","17:00:00",1466,1174,680,1965,1302,25.4,39.8,1.2771
"22.05.04","18:00:00",1409,1113,710,1850,1256,25.2,40.1,1.2642
"22.05.04","19:00:00",1366,1171,693,1933,1068,24.5,39.4,1.1963
"22.05.04","20:00:00",1241,1011,781,1748,1070,22.3,45.4,1.2088
"22.05.04","21:00:00",1123,832,930,1565,792,21.2,48.3,1.2034
"22.05.04","22:00:00",1321,1075,757,1891,1017,20.6,50.5,1.2082
"22.05.04","23:00:00",1397,1159,681,1949,1207,20.2,52.9,1.234
"23.05.04","0:00:00",1507,1311,608,2107,1499,19.8,54.5,1.2488
"23.05.04","1:00:00",1405,1177,660,1931,1474,19.5,56.2,1.2624
"23.05.04","2:00:00",1192,994,759,1780,1163,19,58,1.2581
"23.05.04","3:00:00",1199,1070,671,1873,1189,18.1,61.6,1.2679
"23.05.04","4:00:00",973,761,954,1501,815,18,57.6,1.1788
"23.05.04","5:00:00",864,591,1247,1374,507,17.7,56,1.1215
"23.05.04","6:00:00",886,598,1257,1374,506,17.9,52.4,1.0655
"23.05.04","7:00:00",988,713,1092,1455,716,18.9,49.3,1.0668
"23.05.04","8:00:00",1008,729,1034,1490,795,20,48.6,1.1199
"23.05.04","9:00:00",976,698,1156,1393,594,20.6,41.2,0.9841
"23.05.04","10:00:00",978,718,1137,1392,565,23.6,34,0.9749
"23.05.04","11:00:00",987,740,1105,1407,523,26.7,28.1,0.9688
"23.05.04","12:00:00",1030,778,1071,1452,591,26.8,28.1,0.9785
"23.05.04","13:00:00",955,723,1129,1393,559,27.7,25.8,0.9467
"23.05.04","14:00:00",924,673,1247,1346,430,28.8,22.7,0.8864
"23.05.04","15:00:00",1005,758,1091,1434,522,26.8,27.3,0.9462
"23.05.04","16:00:00",1059,816,1023,1468,641,25.9,28.7,0.9423
"23.05.04","17:00:00",1079,851,991,1490,738,25.8,27.7,0.9076
"23.05.04","18:00:00",1070,850,997,1502,778,24.8,29.5,0.9077
"23.05.04","19:00:00",1085,805,972,1528,718,25.3,36.3,1.1513
"23.05.04","20:00:00",1066,787,986,1552,689,23.9,40.4,1.1787
"23.05.04","21:00:00",1094,815,934,1563,852,21.4,46.6,1.1764
"23.05.04","22:00:00",1110,814,948,1571,854,20.5,49.3,1.173
"23.05.04","23:00:00",968,719,1081,1388,664,19.2,42.3,0.9339
"24.05.04","0:00:00",906,714,1163,1351,544,19.2,37.9,0.8352
"24.05.04","1:00:00",849,615,1285,1276,461,17.2,43.1,0.8394
"24.05.04","2:00:00",774,500,1536,1169,352,15.8,45.2,0.8052
"24.05.04","3:00:00",746,450,1807,1111,308,15.7,42.3,0.7464
"24.05.04","4:00:00",753,437,1904,1110,301,16.3,41,0.7513
"24.05.04","5:00:00",749,466,1803,1089,307,16.1,36.5,0.664
"24.05.04","6:00:00",864,642,1288,1255,441,16.5,36.2,0.6752
"24.05.04","7:00:00",1002,893,1010,1394,775,17.5,30.9,0.6111
"24.05.04","8:00:00",970,966,944,1379,907,18.4,24,0.5046
